dataset,seed,corruption,severity,alpha,method,n_train,n_calib,n_aug_calib,n_test,n_classes,coverage,avg_set_size,singleton_rate,singleton_accuracy,empty_rate,top1_accuracy,ece
BME,0,noise,0.2,0.05,clean_split_cp,19,11,110,150,3,0.6666666666666666,1.4466666666666668,0.5533333333333333,0.4457831325301205,0.0,0.4666666666666667,0.13015565299150597
BME,0,noise,0.2,0.05,aug_split_cp,19,11,110,150,3,0.7066666666666667,2.046666666666667,0.0,0.0,0.0,0.4666666666666667,0.13015565299150597
BME,0,noise,0.2,0.05,aps_aug_cp,19,11,110,150,3,0.9666666666666667,2.933333333333333,0.0,0.0,0.0,0.4666666666666667,0.13015565299150597
BME,0,noise,0.2,0.05,raps_aug_cp,19,11,110,150,3,0.9666666666666667,2.933333333333333,0.0,0.0,0.0,0.4666666666666667,0.13015565299150597
BME,0,noise,0.2,0.05,mondrian_corruption_cp,19,11,110,150,3,0.9866666666666667,2.6266666666666665,0.0,0.0,0.0,0.4666666666666667,0.13015565299150597
BME,0,noise,0.2,0.05,label_smooth_aug_cp,19,11,110,150,3,0.7066666666666667,2.046666666666667,0.0,0.0,0.0,0.4666666666666667,0.13015565299150597
BME,0,noise,0.2,0.05,confidence_weighted_cp,19,11,110,150,3,0.6933333333333334,2.026666666666667,0.0,0.0,0.0,0.4666666666666667,0.13015565299150597
BME,0,noise,0.2,0.05,fast_cp,19,11,110,150,3,0.7733333333333333,2.1266666666666665,0.0,0.0,0.0,0.4666666666666667,0.13015565299150597
BME,0,noise,0.2,0.05,fast_cp_mixed_0.35,19,11,110,150,3,0.74,2.08,0.0,0.0,0.0,0.4666666666666667,0.13015565299150597
BME,0,noise,0.2,0.05,fast_cp_mixed_1,19,11,110,150,3,0.7066666666666667,2.046666666666667,0.0,0.0,0.0,0.4666666666666667,0.13015565299150597
BME,0,noise,0.2,0.1,clean_split_cp,19,11,110,150,3,0.6666666666666666,1.4466666666666668,0.5533333333333333,0.4457831325301205,0.0,0.4666666666666667,0.13015565299150597
BME,0,noise,0.2,0.1,aug_split_cp,19,11,110,150,3,0.6733333333333333,2.006666666666667,0.0,0.0,0.0,0.4666666666666667,0.13015565299150597
BME,0,noise,0.2,0.1,aps_aug_cp,19,11,110,150,3,0.9666666666666667,2.933333333333333,0.0,0.0,0.0,0.4666666666666667,0.13015565299150597
BME,0,noise,0.2,0.1,raps_aug_cp,19,11,110,150,3,0.9666666666666667,2.933333333333333,0.0,0.0,0.0,0.4666666666666667,0.13015565299150597
BME,0,noise,0.2,0.1,mondrian_corruption_cp,19,11,110,150,3,0.8533333333333334,2.1933333333333334,0.0,0.0,0.0,0.4666666666666667,0.13015565299150597
BME,0,noise,0.2,0.1,label_smooth_aug_cp,19,11,110,150,3,0.6733333333333333,2.006666666666667,0.0,0.0,0.0,0.4666666666666667,0.13015565299150597
BME,0,noise,0.2,0.1,confidence_weighted_cp,19,11,110,150,3,0.6666666666666666,2.0,0.0,0.0,0.0,0.4666666666666667,0.13015565299150597
BME,0,noise,0.2,0.1,fast_cp,19,11,110,150,3,0.6933333333333334,2.033333333333333,0.0,0.0,0.0,0.4666666666666667,0.13015565299150597
BME,0,noise,0.2,0.1,fast_cp_mixed_0.35,19,11,110,150,3,0.68,2.013333333333333,0.0,0.0,0.0,0.4666666666666667,0.13015565299150597
BME,0,noise,0.2,0.1,fast_cp_mixed_1,19,11,110,150,3,0.6733333333333333,2.006666666666667,0.0,0.0,0.0,0.4666666666666667,0.13015565299150597
BME,0,drift,0.1,0.05,clean_split_cp,19,11,110,150,3,0.6866666666666666,1.1933333333333334,0.7933333333333333,0.6134453781512605,0.006666666666666667,0.6133333333333333,0.1362424445769085
BME,0,drift,0.1,0.05,aug_split_cp,19,11,110,150,3,1.0,2.74,0.0,0.0,0.0,0.6133333333333333,0.1362424445769085
BME,0,drift,0.1,0.05,aps_aug_cp,19,11,110,150,3,0.9933333333333333,2.8933333333333335,0.0,0.0,0.0,0.6133333333333333,0.1362424445769085
BME,0,drift,0.1,0.05,raps_aug_cp,19,11,110,150,3,0.9933333333333333,2.8933333333333335,0.0,0.0,0.0,0.6133333333333333,0.1362424445769085
BME,0,drift,0.1,0.05,mondrian_corruption_cp,19,11,110,150,3,1.0,2.68,0.0,0.0,0.0,0.6133333333333333,0.1362424445769085
BME,0,drift,0.1,0.05,label_smooth_aug_cp,19,11,110,150,3,1.0,2.74,0.0,0.0,0.0,0.6133333333333333,0.1362424445769085
BME,0,drift,0.1,0.05,confidence_weighted_cp,19,11,110,150,3,1.0,2.6733333333333333,0.0,0.0,0.0,0.6133333333333333,0.1362424445769085
BME,0,drift,0.1,0.05,fast_cp,19,11,110,150,3,1.0,2.6466666666666665,0.0,0.0,0.0,0.6133333333333333,0.1362424445769085
BME,0,drift,0.1,0.05,fast_cp_mixed_0.35,19,11,110,150,3,1.0,2.7066666666666666,0.0,0.0,0.0,0.6133333333333333,0.1362424445769085
BME,0,drift,0.1,0.05,fast_cp_mixed_1,19,11,110,150,3,1.0,2.74,0.0,0.0,0.0,0.6133333333333333,0.1362424445769085
BME,0,drift,0.1,0.1,clean_split_cp,19,11,110,150,3,0.6866666666666666,1.1933333333333334,0.7933333333333333,0.6134453781512605,0.006666666666666667,0.6133333333333333,0.1362424445769085
BME,0,drift,0.1,0.1,aug_split_cp,19,11,110,150,3,0.9866666666666667,2.26,0.06,1.0,0.0,0.6133333333333333,0.1362424445769085
BME,0,drift,0.1,0.1,aps_aug_cp,19,11,110,150,3,0.9933333333333333,2.8933333333333335,0.0,0.0,0.0,0.6133333333333333,0.1362424445769085
BME,0,drift,0.1,0.1,raps_aug_cp,19,11,110,150,3,0.9933333333333333,2.8933333333333335,0.0,0.0,0.0,0.6133333333333333,0.1362424445769085
BME,0,drift,0.1,0.1,mondrian_corruption_cp,19,11,110,150,3,1.0,2.6733333333333333,0.0,0.0,0.0,0.6133333333333333,0.1362424445769085
BME,0,drift,0.1,0.1,label_smooth_aug_cp,19,11,110,150,3,0.9866666666666667,2.26,0.06,1.0,0.0,0.6133333333333333,0.1362424445769085
BME,0,drift,0.1,0.1,confidence_weighted_cp,19,11,110,150,3,0.9933333333333333,2.34,0.0,0.0,0.0,0.6133333333333333,0.1362424445769085
BME,0,drift,0.1,0.1,fast_cp,19,11,110,150,3,0.9866666666666667,2.1733333333333333,0.06,1.0,0.0,0.6133333333333333,0.1362424445769085
BME,0,drift,0.1,0.1,fast_cp_mixed_0.35,19,11,110,150,3,0.9866666666666667,2.1933333333333334,0.06,1.0,0.0,0.6133333333333333,0.1362424445769085
BME,0,drift,0.1,0.1,fast_cp_mixed_1,19,11,110,150,3,0.9866666666666667,2.26,0.06,1.0,0.0,0.6133333333333333,0.1362424445769085
BME,0,drift,0.2,0.05,clean_split_cp,19,11,110,150,3,0.6066666666666667,1.2066666666666668,0.7933333333333333,0.5042016806722689,0.0,0.44666666666666666,0.32287776453486616
BME,0,drift,0.2,0.05,aug_split_cp,19,11,110,150,3,0.9933333333333333,2.5533333333333332,0.0,0.0,0.0,0.44666666666666666,0.32287776453486616
BME,0,drift,0.2,0.05,aps_aug_cp,19,11,110,150,3,0.9866666666666667,2.94,0.0,0.0,0.0,0.44666666666666666,0.32287776453486616
BME,0,drift,0.2,0.05,raps_aug_cp,19,11,110,150,3,0.9866666666666667,2.94,0.0,0.0,0.0,0.44666666666666666,0.32287776453486616
BME,0,drift,0.2,0.05,mondrian_corruption_cp,19,11,110,150,3,0.9933333333333333,2.5,0.0,0.0,0.0,0.44666666666666666,0.32287776453486616
BME,0,drift,0.2,0.05,label_smooth_aug_cp,19,11,110,150,3,0.9933333333333333,2.5533333333333332,0.0,0.0,0.0,0.44666666666666666,0.32287776453486616
BME,0,drift,0.2,0.05,confidence_weighted_cp,19,11,110,150,3,0.9933333333333333,2.466666666666667,0.0,0.0,0.0,0.44666666666666666,0.32287776453486616
BME,0,drift,0.2,0.05,fast_cp,19,11,110,150,3,0.9933333333333333,2.46,0.0,0.0,0.0,0.44666666666666666,0.32287776453486616
BME,0,drift,0.2,0.05,fast_cp_mixed_0.35,19,11,110,150,3,0.9933333333333333,2.493333333333333,0.0,0.0,0.0,0.44666666666666666,0.32287776453486616
BME,0,drift,0.2,0.05,fast_cp_mixed_1,19,11,110,150,3,0.9933333333333333,2.5533333333333332,0.0,0.0,0.0,0.44666666666666666,0.32287776453486616
BME,0,drift,0.2,0.1,clean_split_cp,19,11,110,150,3,0.6066666666666667,1.2066666666666668,0.7933333333333333,0.5042016806722689,0.0,0.44666666666666666,0.32287776453486616
BME,0,drift,0.2,0.1,aug_split_cp,19,11,110,150,3,0.96,2.006666666666667,0.12666666666666668,0.8947368421052632,0.0,0.44666666666666666,0.32287776453486616
BME,0,drift,0.2,0.1,aps_aug_cp,19,11,110,150,3,0.9866666666666667,2.94,0.0,0.0,0.0,0.44666666666666666,0.32287776453486616
BME,0,drift,0.2,0.1,raps_aug_cp,19,11,110,150,3,0.9866666666666667,2.94,0.0,0.0,0.0,0.44666666666666666,0.32287776453486616
BME,0,drift,0.2,0.1,mondrian_corruption_cp,19,11,110,150,3,0.9933333333333333,2.493333333333333,0.0,0.0,0.0,0.44666666666666666,0.32287776453486616
BME,0,drift,0.2,0.1,label_smooth_aug_cp,19,11,110,150,3,0.96,2.006666666666667,0.12666666666666668,0.8947368421052632,0.0,0.44666666666666666,0.32287776453486616
BME,0,drift,0.2,0.1,confidence_weighted_cp,19,11,110,150,3,0.9933333333333333,2.3066666666666666,0.0,0.0,0.0,0.44666666666666666,0.32287776453486616
BME,0,drift,0.2,0.1,fast_cp,19,11,110,150,3,0.9533333333333334,1.9666666666666666,0.14,0.9047619047619048,0.0,0.44666666666666666,0.32287776453486616
BME,0,drift,0.2,0.1,fast_cp_mixed_0.35,19,11,110,150,3,0.96,1.9866666666666666,0.12666666666666668,0.8947368421052632,0.0,0.44666666666666666,0.32287776453486616
BME,0,drift,0.2,0.1,fast_cp_mixed_1,19,11,110,150,3,0.96,2.006666666666667,0.12666666666666668,0.8947368421052632,0.0,0.44666666666666666,0.32287776453486616
BME,0,drift,0.4,0.05,clean_split_cp,19,11,110,150,3,0.38666666666666666,1.0466666666666666,0.9533333333333334,0.35664335664335667,0.0,0.3466666666666667,0.43199727146322286
BME,0,drift,0.4,0.05,aug_split_cp,19,11,110,150,3,0.9866666666666667,2.493333333333333,0.0,0.0,0.0,0.3466666666666667,0.43199727146322286
BME,0,drift,0.4,0.05,aps_aug_cp,19,11,110,150,3,0.9866666666666667,2.9,0.0,0.0,0.0,0.3466666666666667,0.43199727146322286
BME,0,drift,0.4,0.05,raps_aug_cp,19,11,110,150,3,0.9866666666666667,2.9,0.0,0.0,0.0,0.3466666666666667,0.43199727146322286
BME,0,drift,0.4,0.05,mondrian_corruption_cp,19,11,110,150,3,0.9866666666666667,2.4,0.0,0.0,0.0,0.3466666666666667,0.43199727146322286
BME,0,drift,0.4,0.05,label_smooth_aug_cp,19,11,110,150,3,0.9866666666666667,2.493333333333333,0.0,0.0,0.0,0.3466666666666667,0.43199727146322286
BME,0,drift,0.4,0.05,confidence_weighted_cp,19,11,110,150,3,0.9866666666666667,2.4266666666666667,0.0,0.0,0.0,0.3466666666666667,0.43199727146322286
BME,0,drift,0.4,0.05,fast_cp,19,11,110,150,3,0.9866666666666667,2.38,0.0,0.0,0.0,0.3466666666666667,0.43199727146322286
